,policy_id,is_claim
3718,ID03719,0
3719,ID03720,0
3720,ID03721,0
3721,ID03722,0
3722,ID03723,0
3723,ID03724,0
3724,ID03725,0
3725,ID03726,0
3726,ID03727,0
3727,ID03728,0
3728,ID03729,0
3729,ID03730,0
3730,ID03731,0
3731,ID03732,0
3732,ID03733,0
3733,ID03734,0
3734,ID03735,0
3735,ID03736,1
3736,ID03737,1
3737,ID03738,0
3738,ID03739,0
3739,ID03740,1
3740,ID03741,0
3741,ID03742,0
3742,ID03743,0
3743,ID03744,0
3744,ID03745,0
3745,ID03746,0
3746,ID03747,0
3747,ID03748,0
3748,ID03749,0
3749,ID03750,0
3750,ID03751,0
3751,ID03752,0
3752,ID03753,0
3753,ID03754,0
3754,ID03755,0
3755,ID03756,0
3756,ID03757,0
3757,ID03758,0
3758,ID03759,0
3759,ID03760,0
3760,ID03761,0
3761,ID03762,0
3762,ID03763,0
3763,ID03764,0
3764,ID03765,0
3765,ID03766,0
3766,ID03767,1
3767,ID03768,0
3768,ID03769,0
3769,ID03770,0
3770,ID03771,0
3771,ID03772,0
3772,ID03773,1
3773,ID03774,0
3774,ID03775,0
3775,ID03776,0
3776,ID03777,1
3777,ID03778,0
3778,ID03779,0
3779,ID03780,0
3780,ID03781,0
3781,ID03782,0
3782,ID03783,0
3783,ID03784,0
3784,ID03785,0
3785,ID03786,0
3786,ID03787,0
3787,ID03788,0
3788,ID03789,0
3789,ID03790,0
3790,ID03791,1
3791,ID03792,0
3792,ID03793,0
3793,ID03794,0
3794,ID03795,1
3795,ID03796,0
3796,ID03797,0
3797,ID03798,0
3798,ID03799,0
3799,ID03800,0
3800,ID03801,0
3801,ID03802,0
3802,ID03803,0
3803,ID03804,0
3804,ID03805,0
3805,ID03806,0
3806,ID03807,1
3807,ID03808,0
3808,ID03809,0
3809,ID03810,0
3810,ID03811,0
3811,ID03812,0
3812,ID03813,0
3813,ID03814,0
3814,ID03815,0
3815,ID03816,0
3816,ID03817,0
3817,ID03818,0
3818,ID03819,0
3819,ID03820,0
3820,ID03821,0
3821,ID03822,0
3822,ID03823,0
3823,ID03824,0
3824,ID03825,0
3825,ID03826,0
3826,ID03827,0
3827,ID03828,0
3828,ID03829,0
3829,ID03830,0
3830,ID03831,0
3831,ID03832,0
3832,ID03833,1
3833,ID03834,0
3834,ID03835,0
3835,ID03836,0
3836,ID03837,0
3837,ID03838,0
3838,ID03839,0
3839,ID03840,0
3840,ID03841,0
3841,ID03842,0
3842,ID03843,0
3843,ID03844,0
3844,ID03845,0
3845,ID03846,0
3846,ID03847,0
3847,ID03848,0
3848,ID03849,0
3849,ID03850,0
3850,ID03851,0
3851,ID03852,0
3852,ID03853,0
3853,ID03854,0
3854,ID03855,0
3855,ID03856,0
3856,ID03857,0
3857,ID03858,0
3858,ID03859,0
3859,ID03860,0
3860,ID03861,0
3861,ID03862,1
3862,ID03863,0
3863,ID03864,0
3864,ID03865,0
3865,ID03866,0
3866,ID03867,0
3867,ID03868,0
3868,ID03869,0
3869,ID03870,0
3870,ID03871,0
3871,ID03872,0
3872,ID03873,0
3873,ID03874,0
3874,ID03875,0
3875,ID03876,0
3876,ID03877,0
3877,ID03878,0
3878,ID03879,0
3879,ID03880,0
3880,ID03881,0
3881,ID03882,0
3882,ID03883,0
3883,ID03884,0
3884,ID03885,0
3885,ID03886,0
3886,ID03887,0
3887,ID03888,0
3888,ID03889,1
3889,ID03890,0
3890,ID03891,0
3891,ID03892,0
3892,ID03893,0
3893,ID03894,0
3894,ID03895,0
3895,ID03896,0
3896,ID03897,0
3897,ID03898,0
3898,ID03899,0
3899,ID03900,0
3900,ID03901,0
3901,ID03902,0
3902,ID03903,1
3903,ID03904,1
3904,ID03905,0
3905,ID03906,0
3906,ID03907,0
3907,ID03908,0
3908,ID03909,0
3909,ID03910,0
3910,ID03911,0
3911,ID03912,0
3912,ID03913,0
3913,ID03914,0
3914,ID03915,0
3915,ID03916,0
3916,ID03917,0
3917,ID03918,0
3918,ID03919,0
3919,ID03920,0
3920,ID03921,0
3921,ID03922,0
3922,ID03923,0
3923,ID03924,0
3924,ID03925,0
3925,ID03926,1
3926,ID03927,1
3927,ID03928,0
3928,ID03929,0
3929,ID03930,0
3930,ID03931,0
3931,ID03932,0
3932,ID03933,0
3933,ID03934,0
3934,ID03935,0
3935,ID03936,0
3936,ID03937,0
3937,ID03938,0
3938,ID03939,0
3939,ID03940,0
3940,ID03941,0
3941,ID03942,0
3942,ID03943,0
3943,ID03944,0
3944,ID03945,0
3945,ID03946,0
3946,ID03947,0
3947,ID03948,0
3948,ID03949,0
3949,ID03950,0
3950,ID03951,0
3951,ID03952,0
3952,ID03953,0
3953,ID03954,0
3954,ID03955,0
3955,ID03956,0
3956,ID03957,0
3957,ID03958,0
3958,ID03959,1
3959,ID03960,0
3960,ID03961,0
3961,ID03962,0
3962,ID03963,0
3963,ID03964,0
3964,ID03965,0
3965,ID03966,0
3966,ID03967,0
3967,ID03968,0
3968,ID03969,0
3969,ID03970,0
3970,ID03971,0
3971,ID03972,0
3972,ID03973,0
3973,ID03974,0
3974,ID03975,0
3975,ID03976,0
3976,ID03977,0
3977,ID03978,1
3978,ID03979,0
3979,ID03980,0
3980,ID03981,0
3981,ID03982,0
3982,ID03983,0
3983,ID03984,1
3984,ID03985,0
3985,ID03986,0
3986,ID03987,0
3987,ID03988,0
3988,ID03989,0
3989,ID03990,0
3990,ID03991,0
3991,ID03992,0
3992,ID03993,0
3993,ID03994,0
3994,ID03995,0
3995,ID03996,0
3996,ID03997,0
3997,ID03998,0
3998,ID03999,0
3999,ID04000,0
4000,ID04001,0
4001,ID04002,0
4002,ID04003,1
4003,ID04004,0
4004,ID04005,0
4005,ID04006,1
4006,ID04007,0
4007,ID04008,0
4008,ID04009,0
4009,ID04010,0
4010,ID04011,0
4011,ID04012,0
4012,ID04013,1
4013,ID04014,0
4014,ID04015,0
4015,ID04016,0
4016,ID04017,0
4017,ID04018,0
4018,ID04019,1
4019,ID04020,0
4020,ID04021,0
4021,ID04022,0
4022,ID04023,0
4023,ID04024,0
4024,ID04025,0
4025,ID04026,0
4026,ID04027,0
4027,ID04028,0
4028,ID04029,0
4029,ID04030,0
4030,ID04031,0
4031,ID04032,0
4032,ID04033,0
4033,ID04034,0
4034,ID04035,0
4035,ID04036,0
4036,ID04037,0
4037,ID04038,0
4038,ID04039,0
4039,ID04040,0
4040,ID04041,0
4041,ID04042,0
4042,ID04043,0
4043,ID04044,0
4044,ID04045,0
4045,ID04046,0
4046,ID04047,0
4047,ID04048,0
4048,ID04049,1
4049,ID04050,0
4050,ID04051,0
4051,ID04052,0
4052,ID04053,0
4053,ID04054,0
4054,ID04055,0
4055,ID04056,1
4056,ID04057,0
4057,ID04058,0
4058,ID04059,0
4059,ID04060,0
4060,ID04061,1
4061,ID04062,0
4062,ID04063,0
4063,ID04064,0
4064,ID04065,0
4065,ID04066,0
4066,ID04067,0
4067,ID04068,0
4068,ID04069,1
4069,ID04070,0
4070,ID04071,0
4071,ID04072,0
4072,ID04073,1
4073,ID04074,0
4074,ID04075,0
4075,ID04076,0
4076,ID04077,0
4077,ID04078,0
4078,ID04079,0
4079,ID04080,0
4080,ID04081,0
4081,ID04082,0
4082,ID04083,0
4083,ID04084,0
4084,ID04085,0
4085,ID04086,0
4086,ID04087,0
4087,ID04088,0
4088,ID04089,0
4089,ID04090,0
4090,ID04091,0
4091,ID04092,1
4092,ID04093,0
4093,ID04094,0
4094,ID04095,0
4095,ID04096,0
4096,ID04097,0
4097,ID04098,0
4098,ID04099,0
4099,ID04100,0
4100,ID04101,0
4101,ID04102,0
4102,ID04103,0
4103,ID04104,0
4104,ID04105,0
4105,ID04106,0
4106,ID04107,1
4107,ID04108,1
4108,ID04109,0
4109,ID04110,0
4110,ID04111,0
4111,ID04112,0
4112,ID04113,0
4113,ID04114,0
4114,ID04115,0
4115,ID04116,0
4116,ID04117,1
4117,ID04118,0
4118,ID04119,0
4119,ID04120,0
4120,ID04121,0
4121,ID04122,0
4122,ID04123,0
4123,ID04124,0
4124,ID04125,0
4125,ID04126,0
4126,ID04127,0
4127,ID04128,0
4128,ID04129,0
4129,ID04130,0
4130,ID04131,0
4131,ID04132,0
4132,ID04133,0
4133,ID04134,0
4134,ID04135,0
4135,ID04136,0
4136,ID04137,0
4137,ID04138,0
4138,ID04139,0
4139,ID04140,0
4140,ID04141,0
4141,ID04142,0
4142,ID04143,0
4143,ID04144,0
4144,ID04145,0
4145,ID04146,0
4146,ID04147,0
4147,ID04148,0
4148,ID04149,0
4149,ID04150,0
4150,ID04151,0
4151,ID04152,0
4152,ID04153,0
4153,ID04154,1
4154,ID04155,0
4155,ID04156,0
4156,ID04157,0
4157,ID04158,0
4158,ID04159,0
4159,ID04160,0
4160,ID04161,0
4161,ID04162,0
4162,ID04163,0
4163,ID04164,0
4164,ID04165,0
4165,ID04166,0
4166,ID04167,0
4167,ID04168,0
4168,ID04169,0
4169,ID04170,0
4170,ID04171,0
4171,ID04172,0
4172,ID04173,0
4173,ID04174,0
4174,ID04175,0
4175,ID04176,0
4176,ID04177,1
4177,ID04178,0
4178,ID04179,0
4179,ID04180,1
4180,ID04181,0
4181,ID04182,0
4182,ID04183,0
4183,ID04184,0
4184,ID04185,0
4185,ID04186,0
4186,ID04187,0
4187,ID04188,0
4188,ID04189,0
4189,ID04190,0
4190,ID04191,0
4191,ID04192,0
4192,ID04193,0
4193,ID04194,0
4194,ID04195,0
4195,ID04196,0
4196,ID04197,0
4197,ID04198,0
4198,ID04199,0
4199,ID04200,0
4200,ID04201,0
4201,ID04202,0
4202,ID04203,0
4203,ID04204,0
4204,ID04205,0
4205,ID04206,0
4206,ID04207,0
4207,ID04208,0
4208,ID04209,0
4209,ID04210,0
4210,ID04211,0
4211,ID04212,0
4212,ID04213,0
4213,ID04214,0
4214,ID04215,0
4215,ID04216,0
4216,ID04217,0
4217,ID04218,0
4218,ID04219,0
4219,ID04220,0
4220,ID04221,0
4221,ID04222,1
4222,ID04223,0
4223,ID04224,0
4224,ID04225,0
4225,ID04226,0
4226,ID04227,0
4227,ID04228,0
4228,ID04229,0
4229,ID04230,0
4230,ID04231,0
4231,ID04232,0
4232,ID04233,0
4233,ID04234,0
4234,ID04235,1
4235,ID04236,0
4236,ID04237,1
4237,ID04238,0
4238,ID04239,0
4239,ID04240,0
4240,ID04241,0
4241,ID04242,0
4242,ID04243,0
4243,ID04244,0
4244,ID04245,0
4245,ID04246,0
4246,ID04247,0
4247,ID04248,0
4248,ID04249,0
4249,ID04250,0
4250,ID04251,0
4251,ID04252,0
4252,ID04253,0
4253,ID04254,0
4254,ID04255,0
4255,ID04256,0
4256,ID04257,0
4257,ID04258,0
4258,ID04259,0
4259,ID04260,0
4260,ID04261,0
4261,ID04262,0
4262,ID04263,0
4263,ID04264,0
4264,ID04265,0
4265,ID04266,0
4266,ID04267,1
4267,ID04268,0
4268,ID04269,0
4269,ID04270,0
4270,ID04271,0
4271,ID04272,0
4272,ID04273,0
4273,ID04274,0
4274,ID04275,0
4275,ID04276,0
4276,ID04277,0
4277,ID04278,1
4278,ID04279,1
4279,ID04280,1
4280,ID04281,0
4281,ID04282,1
4282,ID04283,0
4283,ID04284,1
4284,ID04285,0
4285,ID04286,1
4286,ID04287,0
4287,ID04288,0
4288,ID04289,0
4289,ID04290,0
4290,ID04291,0
4291,ID04292,0
4292,ID04293,0
4293,ID04294,0
4294,ID04295,1
4295,ID04296,0
4296,ID04297,0
4297,ID04298,0
4298,ID04299,0
4299,ID04300,0
4300,ID04301,0
4301,ID04302,0
4302,ID04303,0
4303,ID04304,0
4304,ID04305,0
4305,ID04306,0
4306,ID04307,0
4307,ID04308,0
4308,ID04309,0
4309,ID04310,0
4310,ID04311,0
4311,ID04312,0
4312,ID04313,0
4313,ID04314,0
4314,ID04315,0
4315,ID04316,0
4316,ID04317,0
4317,ID04318,0
4318,ID04319,0
4319,ID04320,0
4320,ID04321,0
4321,ID04322,0
4322,ID04323,0
4323,ID04324,0
4324,ID04325,0
4325,ID04326,0
4326,ID04327,0
4327,ID04328,0
4328,ID04329,0
4329,ID04330,0
4330,ID04331,0
4331,ID04332,0
4332,ID04333,0
4333,ID04334,0
4334,ID04335,0
4335,ID04336,0
4336,ID04337,0
4337,ID04338,0
4338,ID04339,0
4339,ID04340,0
4340,ID04341,0
4341,ID04342,0
4342,ID04343,0
4343,ID04344,0
4344,ID04345,0
4345,ID04346,0
4346,ID04347,0
4347,ID04348,0
4348,ID04349,0
4349,ID04350,0
4350,ID04351,0
4351,ID04352,0
4352,ID04353,0
4353,ID04354,0
4354,ID04355,0
4355,ID04356,0
4356,ID04357,1
4357,ID04358,0
4358,ID04359,0
4359,ID04360,0
4360,ID04361,0
4361,ID04362,0
4362,ID04363,0
4363,ID04364,0
4364,ID04365,0
4365,ID04366,0
4366,ID04367,0
4367,ID04368,0
4368,ID04369,0
4369,ID04370,0
4370,ID04371,0
4371,ID04372,0
4372,ID04373,1
4373,ID04374,1
4374,ID04375,0
4375,ID04376,0
4376,ID04377,0
4377,ID04378,0
4378,ID04379,0
4379,ID04380,0
4380,ID04381,0
4381,ID04382,0
4382,ID04383,0
4383,ID04384,0
4384,ID04385,0
4385,ID04386,0
4386,ID04387,0
4387,ID04388,1
4388,ID04389,0
4389,ID04390,0
4390,ID04391,0
4391,ID04392,0
4392,ID04393,0
4393,ID04394,0
4394,ID04395,0
4395,ID04396,0
4396,ID04397,0
4397,ID04398,0
4398,ID04399,0
4399,ID04400,0
4400,ID04401,0
4401,ID04402,0
4402,ID04403,0
4403,ID04404,0
4404,ID04405,0
4405,ID04406,0
4406,ID04407,0
4407,ID04408,0
4408,ID04409,0
4409,ID04410,0
4410,ID04411,0
4411,ID04412,0
4412,ID04413,0
4413,ID04414,0
4414,ID04415,0
4415,ID04416,1
4416,ID04417,0
4417,ID04418,0
4418,ID04419,0
4419,ID04420,0
4420,ID04421,0
4421,ID04422,0
4422,ID04423,0
4423,ID04424,0
4424,ID04425,0
4425,ID04426,0
4426,ID04427,0
4427,ID04428,0
4428,ID04429,0
4429,ID04430,0
4430,ID04431,0
4431,ID04432,0
4432,ID04433,0
4433,ID04434,0
4434,ID04435,0
4435,ID04436,0
4436,ID04437,0
4437,ID04438,0
4438,ID04439,0
4439,ID04440,0
4440,ID04441,0
4441,ID04442,0
4442,ID04443,0
4443,ID04444,0
4444,ID04445,0
4445,ID04446,1
4446,ID04447,0
4447,ID04448,0
4448,ID04449,0
4449,ID04450,0
4450,ID04451,0
4451,ID04452,0
4452,ID04453,0
4453,ID04454,0
4454,ID04455,0
4455,ID04456,0
4456,ID04457,0
4457,ID04458,0
4458,ID04459,0
4459,ID04460,0
4460,ID04461,0
4461,ID04462,0
4462,ID04463,0
4463,ID04464,0
4464,ID04465,0
4465,ID04466,0
4466,ID04467,0
4467,ID04468,0
4468,ID04469,0
4469,ID04470,0
4470,ID04471,0
4471,ID04472,0
4472,ID04473,0
4473,ID04474,0
4474,ID04475,0
4475,ID04476,0
4476,ID04477,0
4477,ID04478,0
4478,ID04479,0
4479,ID04480,0
4480,ID04481,0
4481,ID04482,0
4482,ID04483,0
4483,ID04484,0
4484,ID04485,0
4485,ID04486,0
4486,ID04487,0
4487,ID04488,0
4488,ID04489,0
4489,ID04490,0
4490,ID04491,0
4491,ID04492,0
4492,ID04493,0
4493,ID04494,0
4494,ID04495,0
4495,ID04496,1
4496,ID04497,0
4497,ID04498,0
4498,ID04499,0
4499,ID04500,1
4500,ID04501,0
4501,ID04502,0
4502,ID04503,0
4503,ID04504,0
4504,ID04505,0
4505,ID04506,1
4506,ID04507,0
4507,ID04508,0
4508,ID04509,0
4509,ID04510,0
4510,ID04511,0
4511,ID04512,0
4512,ID04513,0
4513,ID04514,0
4514,ID04515,0
4515,ID04516,0
4516,ID04517,0
4517,ID04518,0
4518,ID04519,0
4519,ID04520,0
4520,ID04521,0
4521,ID04522,0
4522,ID04523,0
4523,ID04524,0
4524,ID04525,0
4525,ID04526,1
4526,ID04527,0
4527,ID04528,0
4528,ID04529,1
4529,ID04530,0
4530,ID04531,0
4531,ID04532,0
4532,ID04533,0
4533,ID04534,0
4534,ID04535,0
4535,ID04536,0
4536,ID04537,0
4537,ID04538,0
4538,ID04539,0
4539,ID04540,0
4540,ID04541,0
4541,ID04542,0
4542,ID04543,0
4543,ID04544,0
4544,ID04545,0
4545,ID04546,0
4546,ID04547,0
4547,ID04548,0
4548,ID04549,0
4549,ID04550,0
4550,ID04551,0
4551,ID04552,0
4552,ID04553,0
4553,ID04554,0
4554,ID04555,0
4555,ID04556,0
4556,ID04557,0
4557,ID04558,0
4558,ID04559,0
4559,ID04560,0
4560,ID04561,0
4561,ID04562,0
4562,ID04563,0
4563,ID04564,0
4564,ID04565,0
4565,ID04566,0
4566,ID04567,0
4567,ID04568,0
4568,ID04569,0
4569,ID04570,0
4570,ID04571,0
4571,ID04572,0
4572,ID04573,0
4573,ID04574,0
4574,ID04575,1
4575,ID04576,0
4576,ID04577,0
4577,ID04578,1
4578,ID04579,0
4579,ID04580,0
4580,ID04581,0
4581,ID04582,0
4582,ID04583,1
4583,ID04584,0
4584,ID04585,0
4585,ID04586,0
4586,ID04587,0
4587,ID04588,0
4588,ID04589,0
4589,ID04590,0
4590,ID04591,0
4591,ID04592,1
4592,ID04593,0
4593,ID04594,0
4594,ID04595,0
4595,ID04596,0
4596,ID04597,0
4597,ID04598,0
4598,ID04599,0
4599,ID04600,0
4600,ID04601,0
4601,ID04602,0
4602,ID04603,1
4603,ID04604,0
4604,ID04605,0
4605,ID04606,0
4606,ID04607,0
4607,ID04608,0
4608,ID04609,0
4609,ID04610,0
4610,ID04611,0
4611,ID04612,0
4612,ID04613,0
4613,ID04614,0
4614,ID04615,0
4615,ID04616,0
4616,ID04617,0
4617,ID04618,0
4618,ID04619,1
4619,ID04620,0
4620,ID04621,0
4621,ID04622,0
4622,ID04623,0
4623,ID04624,1
4624,ID04625,0
4625,ID04626,0
4626,ID04627,0
4627,ID04628,0
4628,ID04629,0
4629,ID04630,0
4630,ID04631,0
4631,ID04632,0
4632,ID04633,0
4633,ID04634,0
4634,ID04635,0
4635,ID04636,0
4636,ID04637,0
4637,ID04638,0
4638,ID04639,0
4639,ID04640,0
4640,ID04641,1
4641,ID04642,0
4642,ID04643,0
4643,ID04644,0
4644,ID04645,0
4645,ID04646,0
4646,ID04647,0
4647,ID04648,0
4648,ID04649,0
4649,ID04650,0
4650,ID04651,0
4651,ID04652,0
4652,ID04653,0
4653,ID04654,0
4654,ID04655,0
4655,ID04656,0
4656,ID04657,0
4657,ID04658,0
4658,ID04659,0
4659,ID04660,0
4660,ID04661,0
4661,ID04662,1
4662,ID04663,0
4663,ID04664,0
4664,ID04665,0
4665,ID04666,0
4666,ID04667,0
4667,ID04668,0
4668,ID04669,0
4669,ID04670,0
4670,ID04671,0
4671,ID04672,0
4672,ID04673,0
4673,ID04674,0
4674,ID04675,0
4675,ID04676,0
4676,ID04677,0
4677,ID04678,0
4678,ID04679,0
4679,ID04680,0
4680,ID04681,0
4681,ID04682,0
4682,ID04683,0
4683,ID04684,0
4684,ID04685,0
4685,ID04686,1
4686,ID04687,0
4687,ID04688,0
4688,ID04689,0
4689,ID04690,0
4690,ID04691,0
4691,ID04692,0
4692,ID04693,0
4693,ID04694,0
4694,ID04695,0
4695,ID04696,0
4696,ID04697,0
4697,ID04698,0
4698,ID04699,0
4699,ID04700,0
4700,ID04701,0
4701,ID04702,0
4702,ID04703,0
4703,ID04704,0
4704,ID04705,0
4705,ID04706,0
4706,ID04707,0
4707,ID04708,0
4708,ID04709,0
4709,ID04710,0
4710,ID04711,0
4711,ID04712,0
4712,ID04713,0
4713,ID04714,0
4714,ID04715,0
4715,ID04716,0
4716,ID04717,0
4717,ID04718,0
4718,ID04719,0
4719,ID04720,0
4720,ID04721,0
4721,ID04722,0
4722,ID04723,0
4723,ID04724,1
4724,ID04725,0
4725,ID04726,0
4726,ID04727,0
4727,ID04728,0
4728,ID04729,0
4729,ID04730,0
4730,ID04731,0
4731,ID04732,0
4732,ID04733,1
4733,ID04734,0
4734,ID04735,0
4735,ID04736,0
4736,ID04737,1
4737,ID04738,1
4738,ID04739,0
4739,ID04740,0
4740,ID04741,0
4741,ID04742,0
4742,ID04743,0
4743,ID04744,0
4744,ID04745,0
4745,ID04746,0
4746,ID04747,0
4747,ID04748,0
4748,ID04749,0
4749,ID04750,0
4750,ID04751,0
4751,ID04752,0
4752,ID04753,0
4753,ID04754,0
4754,ID04755,0
4755,ID04756,0
4756,ID04757,0
4757,ID04758,0
4758,ID04759,0
4759,ID04760,0
4760,ID04761,0
4761,ID04762,0
4762,ID04763,0
4763,ID04764,0
4764,ID04765,0
4765,ID04766,0
4766,ID04767,0
4767,ID04768,0
4768,ID04769,0
4769,ID04770,0
4770,ID04771,0
4771,ID04772,0
4772,ID04773,0
4773,ID04774,0
4774,ID04775,0
4775,ID04776,0
4776,ID04777,0
4777,ID04778,0
4778,ID04779,0
4779,ID04780,0
4780,ID04781,0
4781,ID04782,0
4782,ID04783,1
4783,ID04784,0
4784,ID04785,0
4785,ID04786,0
4786,ID04787,0
4787,ID04788,0
4788,ID04789,0
4789,ID04790,0
4790,ID04791,0
4791,ID04792,0
4792,ID04793,0
4793,ID04794,0
4794,ID04795,0
4795,ID04796,0
4796,ID04797,0
4797,ID04798,0
4798,ID04799,0
4799,ID04800,0
4800,ID04801,0
4801,ID04802,0
4802,ID04803,0
4803,ID04804,0
4804,ID04805,0
4805,ID04806,0
4806,ID04807,0
4807,ID04808,0
4808,ID04809,0
4809,ID04810,0
4810,ID04811,0
4811,ID04812,0
4812,ID04813,0
4813,ID04814,1
4814,ID04815,0
4815,ID04816,0
4816,ID04817,0
4817,ID04818,0
4818,ID04819,0
4819,ID04820,0
4820,ID04821,0
4821,ID04822,0
4822,ID04823,0
4823,ID04824,0
4824,ID04825,0
4825,ID04826,0
4826,ID04827,0
4827,ID04828,0
4828,ID04829,0
4829,ID04830,0
4830,ID04831,0
4831,ID04832,0
4832,ID04833,0
4833,ID04834,0
4834,ID04835,0
4835,ID04836,0
4836,ID04837,0
4837,ID04838,0
4838,ID04839,0
4839,ID04840,0
4840,ID04841,0
4841,ID04842,0
4842,ID04843,0
4843,ID04844,0
4844,ID04845,0
4845,ID04846,0
4846,ID04847,0
4847,ID04848,0
4848,ID04849,0
4849,ID04850,1
4850,ID04851,0
4851,ID04852,0
4852,ID04853,0
4853,ID04854,0
4854,ID04855,0
4855,ID04856,0
4856,ID04857,0
4857,ID04858,1
4858,ID04859,0
4859,ID04860,0
4860,ID04861,1
4861,ID04862,0
4862,ID04863,0
4863,ID04864,0
4864,ID04865,0
4865,ID04866,0
4866,ID04867,0
4867,ID04868,0
4868,ID04869,0
4869,ID04870,0
4870,ID04871,1
4871,ID04872,0
4872,ID04873,0
4873,ID04874,0
4874,ID04875,0
4875,ID04876,0
4876,ID04877,0
4877,ID04878,0
4878,ID04879,0
4879,ID04880,0
4880,ID04881,0
4881,ID04882,0
4882,ID04883,0
4883,ID04884,0
4884,ID04885,0
4885,ID04886,1
4886,ID04887,0
4887,ID04888,0
4888,ID04889,0
4889,ID04890,0
4890,ID04891,0
4891,ID04892,0
4892,ID04893,0
4893,ID04894,0
4894,ID04895,0
4895,ID04896,0
4896,ID04897,0
4897,ID04898,0
4898,ID04899,0
4899,ID04900,0
4900,ID04901,0
4901,ID04902,0
4902,ID04903,0
4903,ID04904,0
4904,ID04905,0
4905,ID04906,0
4906,ID04907,0
4907,ID04908,0
4908,ID04909,0
4909,ID04910,0
4910,ID04911,0
4911,ID04912,0
4912,ID04913,0
4913,ID04914,0
4914,ID04915,0
4915,ID04916,0
4916,ID04917,0
4917,ID04918,0
4918,ID04919,0
4919,ID04920,0
4920,ID04921,0
4921,ID04922,0
4922,ID04923,0
4923,ID04924,0
4924,ID04925,0
4925,ID04926,0
4926,ID04927,0
4927,ID04928,0
4928,ID04929,0
4929,ID04930,0
4930,ID04931,0
4931,ID04932,0
4932,ID04933,0
4933,ID04934,1
4934,ID04935,0
4935,ID04936,0
4936,ID04937,0
4937,ID04938,0
4938,ID04939,0
4939,ID04940,1
4940,ID04941,0
4941,ID04942,0
4942,ID04943,0
4943,ID04944,0
4944,ID04945,0
4945,ID04946,0
4946,ID04947,0
4947,ID04948,0
4948,ID04949,0
4949,ID04950,0
4950,ID04951,0
4951,ID04952,0
4952,ID04953,0
4953,ID04954,0
4954,ID04955,0
4955,ID04956,0
4956,ID04957,0
4957,ID04958,0
4958,ID04959,0
4959,ID04960,0
4960,ID04961,0
4961,ID04962,0
4962,ID04963,0
4963,ID04964,0
4964,ID04965,0
4965,ID04966,0
4966,ID04967,0
4967,ID04968,0
4968,ID04969,0
4969,ID04970,0
4970,ID04971,0
4971,ID04972,0
4972,ID04973,1
4973,ID04974,0
4974,ID04975,0
4975,ID04976,0
4976,ID04977,0
4977,ID04978,0
4978,ID04979,0
4979,ID04980,0
4980,ID04981,0
4981,ID04982,0
4982,ID04983,1
4983,ID04984,0
4984,ID04985,0
4985,ID04986,0
4986,ID04987,0
4987,ID04988,0
4988,ID04989,0
4989,ID04990,0
4990,ID04991,0
4991,ID04992,0
4992,ID04993,0
4993,ID04994,0
4994,ID04995,1
4995,ID04996,0
4996,ID04997,0
4997,ID04998,0
4998,ID04999,0
4999,ID05000,0
5000,ID05001,1
5001,ID05002,0
5002,ID05003,0
5003,ID05004,0
5004,ID05005,0
5005,ID05006,0
5006,ID05007,0
5007,ID05008,0
5008,ID05009,0
5009,ID05010,1
5010,ID05011,0
5011,ID05012,0
5012,ID05013,0
5013,ID05014,0
5014,ID05015,0
5015,ID05016,0
5016,ID05017,0
5017,ID05018,0
5018,ID05019,0
5019,ID05020,0
5020,ID05021,0
5021,ID05022,0
5022,ID05023,0
5023,ID05024,0
5024,ID05025,0
5025,ID05026,0
5026,ID05027,0
5027,ID05028,0
5028,ID05029,0
5029,ID05030,0
5030,ID05031,0
5031,ID05032,0
5032,ID05033,0
5033,ID05034,0
5034,ID05035,0
5035,ID05036,0
5036,ID05037,0
5037,ID05038,0
5038,ID05039,0
5039,ID05040,0
5040,ID05041,0
5041,ID05042,0
5042,ID05043,0
5043,ID05044,1
5044,ID05045,0
5045,ID05046,0
5046,ID05047,0
5047,ID05048,0
5048,ID05049,0
5049,ID05050,0
5050,ID05051,0
5051,ID05052,0
5052,ID05053,0
5053,ID05054,0
5054,ID05055,0
5055,ID05056,0
5056,ID05057,0
5057,ID05058,0
5058,ID05059,0
5059,ID05060,0
5060,ID05061,0
5061,ID05062,0
5062,ID05063,0
5063,ID05064,0
5064,ID05065,0
5065,ID05066,0
5066,ID05067,0
5067,ID05068,0
5068,ID05069,0
5069,ID05070,0
5070,ID05071,0
5071,ID05072,0
5072,ID05073,0
5073,ID05074,0
5074,ID05075,0
5075,ID05076,0
5076,ID05077,0
5077,ID05078,0
5078,ID05079,0
5079,ID05080,0
5080,ID05081,0
5081,ID05082,0
5082,ID05083,0
5083,ID05084,0
5084,ID05085,0
5085,ID05086,0
5086,ID05087,0
5087,ID05088,0
5088,ID05089,0
5089,ID05090,0
5090,ID05091,0
5091,ID05092,0
5092,ID05093,0
5093,ID05094,0
5094,ID05095,1
5095,ID05096,0
5096,ID05097,0
5097,ID05098,0
5098,ID05099,0
5099,ID05100,0
5100,ID05101,0
5101,ID05102,0
5102,ID05103,1
5103,ID05104,0
5104,ID05105,0
5105,ID05106,0
5106,ID05107,0
5107,ID05108,0
5108,ID05109,0
5109,ID05110,0
5110,ID05111,0
5111,ID05112,0
5112,ID05113,0
5113,ID05114,0
5114,ID05115,0
5115,ID05116,0
